woy,ecoli,ph,cond,do,flow,a_t,w_t,turb,perc_SAV,SAV_pa,precip_1d,avg_solar_1d,precip_2d,avg_solar_2d,precip_3d,avg_solar_3d,precip_4d,avg_solar_4d,precip_5d,avg_solar_5d,avg_temp_0_to_5d,precip_10d,avg_temp_10d,avg_solar_10d,precip_20d,avg_temp_20d,avg_solar_20d,precip_30d,avg_temp_30d,avg_solar_30d,rdparallel,org_matter,sand,fine_gravel,coarse_gravel,clay,rocky,bottom_collapsed,cobbleorbigger,outfall_ditch,camp_min,camp_density,camp_pa,culverts_min,culverts_pa,dams_min,dams_pa,anylivestock_min,anylivestock_density,anylivestock_pa,cattle_min,cattle_density,cattle_pa,livestock_goatsheep_min,livestock_goatsheep_density,livestock_goatsheep_pa,livestock_horse_min,livestock_horse_density,livestock_horse_pa,livestock_pigs_min,livestock_pigs_density,livestock_pigs_pa,livestock_poultry_min,livestock_poultry_density,livestock_poultry_pa,roadsinterx_min,stormwateroutfalls_min,stormwateroutfalls_pa,trailer_min,trailer_density,trailer_pa,wastewater_min,wastewater_density,wastewater_pa,waterbodiesinterx_min,waterbodiesinterx_pa,septic_adj_sepden_m2,DG3_pa,GFD_pa,HF183_pa,Rum2Bac_pa,idw_X11,idw_X21,idw_X22,idw_X81,idw_X82,idw_forwet,impcvr_idw_mean,area_10km,buffer_60m_idw_X21,buffer_60m_idw_X22,buffer_60m_idw_X81,buffer_60m_idw_X82,buffer_60m_idw_forwet
26,2.10002573,7.96,2.879669206,6.45,0,20.4,16.5,0.630427875,0.025,present,0.0762,0.509453049,0.127,1.032858937,0.1016,0.742814288,0.1778,0.298590763,0.4318,0.493756104,18.86111111,1.3716,18.17314815,0.824333752,0.254,17.01064815,0.905539277,1.6764,17.60138889,0.74867448,n,n,n,n,y,n,rocky,cobble or bigger,p,n,NA,0,0,6.824175022,Present,NA,0,1.450592579,1.24,Present,10.08144164,0.311,Present,NA,0,0,NA,0,0,NA,0,0,1.450592579,0.311,Present,0,NA,0,3.214637255,0.311,Present,NA,0,0,NA,0,149,N,N,N,N,0.055814927,6.211736251,2.867298073,18.40787921,39.82918307,32.53041235,0.14045303,3.219882545,8.503965611,0.642973906,22.10813102,29.45450142,39.29042804
33,3.397940009,7.42,2.550228353,7.05,1.4,19.8,20,1.523746467,NA,NA,10.0584,0.154004465,0,0.40707409,0,0.363122645,0,0.745604856,0.0508,0.650725548,21.89351852,1.2446,24.07083333,0.614064462,1.3208,22.20694444,0.674079113,5.2578,23.12152778,0.761825031,n,n,n,n,y,n,rocky,cobble or bigger,p,n,NA,0,0,6.824175022,Present,NA,0,1.450592579,1.24,Present,10.08144164,0.311,Present,NA,0,0,NA,0,0,NA,0,0,1.450592579,0.311,Present,0,NA,0,3.214637255,0.311,Present,NA,0,0,NA,0,149,N,N,P,P,0.055814927,6.211736251,2.867298073,18.40787921,39.82918307,32.53041235,0.14045303,3.219882545,8.503965611,0.642973906,22.10813102,29.45450142,39.29042804
15,0.301029996,7.56,2.527629901,12.07,0.8,7,4.95,0.294466226,0,absent,0,0.581484582,0,0.670957165,0.0254,0.727117343,0,0.657353146,0.1016,0.569450258,1.914351852,0.6604,2.45462963,0.609180968,2.9718,3.871064815,0.614012139,0.6858,-1.491203704,0.659934422,n,n,n,y,y,n,rocky,fine gravel,p,n,NA,0,0,6.074272515,Present,6.441517319,Present,1.345216607,1.6,Present,2.486212871,0.891,Present,13.89684476,0.0891,Present,NA,0,0,7.89496959,0.0891,Present,1.345216607,0.178,Present,0.096621175,NA,0,11.72181073,0.0891,Present,NA,0,0,10.1737342,Present,116,N,N,N,N,0.033312274,5.423770297,1.415077644,34.50034249,27.97608734,30.52982015,0.138215954,11.22750798,6.00768083,1.82578704,23.48295459,13.21102713,55.25533459
25,1.830588669,8.42,2.620136055,9.88,0.2,27.8,26.8,0.82672252,0,absent,0.0254,1.058497279,0,1.219478164,0,1.241628296,0,1.237791266,0.889,1.689252825,27.80787037,0.4572,18.74259259,0.954025394,1.1176,18.57708333,0.681997349,1.778,19.46527778,0.799741872,n,n,n,y,y,n,rocky,fine gravel,p,n,NA,0,0,6.074272515,Present,6.441517319,Present,1.345216607,1.6,Present,2.486212871,0.891,Present,13.89684476,0.0891,Present,NA,0,0,7.89496959,0.0891,Present,1.345216607,0.178,Present,0.096621175,NA,0,11.72181073,0.0891,Present,NA,0,0,10.1737342,Present,116,N,N,N,N,0.033312274,5.423770297,1.415077644,34.50034249,27.97608734,30.52982015,0.138215954,11.22750798,6.00768083,1.82578704,23.48295459,13.21102713,55.25533459
38,2.394626764,8.49,2.62324929,9.39,0.5,22.3,19.3,0.877946952,0,absent,0,0.837868006,2.1336,0.43184038,0,0.735314637,0,0.966408539,0,0.755546254,21.42361111,4.953,18.78796296,0.450537184,0,22.11342593,0.651335984,3.302,22.79606481,0.727797544,n,n,n,y,y,n,rocky,fine gravel,p,n,NA,0,0,6.074272515,Present,6.441517319,Present,1.345216607,1.6,Present,2.486212871,0.891,Present,13.89684476,0.0891,Present,NA,0,0,7.89496959,0.0891,Present,1.345216607,0.178,Present,0.096621175,NA,0,11.72181073,0.0891,Present,NA,0,0,10.1737342,Present,116,N,N,P,N,0.033312274,5.423770297,1.415077644,34.50034249,27.97608734,30.52982015,0.138215954,11.22750798,6.00768083,1.82578704,23.48295459,13.21102713,55.25533459
21,2.812110841,7.65,2.925827575,5.93,NA,13.7,14.8,1.033423755,0.025,present,1.6764,0.250453467,0.0254,0.694851402,0.1524,0.186095996,1.016,0.339402818,0.1778,0.646365285,15.80324074,0.4318,16.27222222,0.520145299,2.2606,14.79583333,0.438956328,1.0414,11.94699074,0.438258686,n,y,y,y,n,n,not rocky,sand and organic matter,a,y,NA,0,0,2.65519452,Present,1.969924285,Present,1.359960418,6.02,Present,5.129524908,0.502,Present,NA,0,0,1.359960418,5.02,Present,NA,0,0,NA,0,0,0,3.399710705,Present,NA,0,0,NA,0,0,NA,0,200,N,N,N,P,0.189012729,15.38344308,5.307224672,29.97069095,14.90970321,34.17376161,0.592412379,1.991777904,7.564418449,2.055173049,15.68148847,8.000782923,66.62560158
41,2.138618434,7.9,2.996949248,6.04,0.6,25.1,17.5,0.622214023,0,absent,0,0.133249616,0,0.193595647,0,0.034882099,1.2192,0.154876517,0.9144,0.189409795,22.96759259,3.3274,13.50185185,0.074996512,2.4638,15.15115741,0.174113995,1.6764,19.63032407,0.170617431,n,y,y,y,n,n,rocky,cobble or bigger,a,n,NA,0,0,1.835270139,Present,NA,0,0.490036037,8.02,Present,4.284600527,0.669,Present,NA,0,0,0.490036037,6.69,Present,NA,0,0,NA,0,0,0.500289245,NA,0,NA,0,0,NA,0,0,NA,0,223,N,N,N,N,0.065678299,5.001812995,0.839222716,35.96844705,26.84919761,31.27564133,0.142448692,1.495182377,4.301878475,0.254708432,22.81967133,14.27591781,58.1274032
20,1.730782276,7.92,2.86923172,7.6,0.05,17.1,18,1.187520721,NA,NA,0.7112,0.770371146,0,1.106808986,0,0.682119436,0.2032,0.69049114,0,0.662934282,19.46759259,0.5842,18.13888889,0.954862565,1.778,10.66203704,0.708315892,4.8514,5.347222222,0.91353151,n,n,y,n,n,y,not rocky,sand and organic matter,a,n,27.36762898,0.047,Present,10.06005247,Present,16.86389618,Present,0.600411016,1.52,Present,3.97576266,1.18,Present,0.600411016,0.0588,Present,4.720451122,0.094,Present,0.600411016,0.0353,Present,0.600411016,0.0705,Present,0,28.05332835,Present,27.51193057,0.141,Present,24.57019391,0.2,Present,4.895520463,Present,92.3,N,N,P,N,0.480012216,4.462858468,1.916413136,22.06290699,28.06675989,42.79873258,0.113038356,85.00362558,4.310830169,1.863570043,18.80834726,24.12108645,49.79099756
24,1.830588669,8.08,2.942999593,7.23,0.15,28.6,20.2,1.311753861,NA,NA,0,0.630493931,0,1.045416492,0,0.622471048,0,1.037742431,0,0.47457095,19.02777778,0.1524,15.30555556,0.575031394,0.127,21.61342593,1.406359007,4.953,18.40046296,0.88297056,n,n,y,n,n,y,not rocky,sand and organic matter,a,n,27.36762898,0.047,Present,10.06005247,Present,16.86389618,Present,0.600411016,1.52,Present,3.97576266,1.18,Present,0.600411016,0.0588,Present,4.720451122,0.094,Present,0.600411016,0.0353,Present,0.600411016,0.0705,Present,0,28.05332835,Present,27.51193057,0.141,Present,24.57019391,0.2,Present,4.895520463,Present,92.3,N,N,N,N,0.480012216,4.462858468,1.916413136,22.06290699,28.06675989,42.79873258,0.113038356,85.00362558,4.310830169,1.863570043,18.80834726,24.12108645,49.79099756
33,2.124830149,8.03,2.825426118,6.43,0.1,24,22.4,1.691081492,NA,NA,0.0508,0.476140645,0.0508,0.302078973,0,0.955071857,0,0.952281289,0,0.832461281,23.00925926,3.9878,24.09722222,1.065578345,0.1778,22.49768519,2.60023714,4.572,23.61574074,0.832844984,n,n,y,n,n,y,not rocky,sand and organic matter,a,n,27.36762898,0.047,Present,10.06005247,Present,16.86389618,Present,0.600411016,1.52,Present,3.97576266,1.18,Present,0.600411016,0.0588,Present,4.720451122,0.094,Present,0.600411016,0.0353,Present,0.600411016,0.0705,Present,0,28.05332835,Present,27.51193057,0.141,Present,24.57019391,0.2,Present,4.895520463,Present,92.3,N,N,N,N,0.480012216,4.462858468,1.916413136,22.06290699,28.06675989,42.79873258,0.113038356,85.00362558,4.310830169,1.863570043,18.80834726,24.12108645,49.79099756
21,3.397940009,7.72,2.872156273,7.57,NA,20.4,14.5,1.930439595,NA,NA,2.1844,0.537881959,0,0.831240407,0.508,0.441607367,1.2192,0.639563276,0.0254,1.132796149,16.49305556,0.762,15.84166667,0.796079252,1.8034,15.64791667,0.749535176,1.3716,11.12962963,0.678537313,y,y,n,y,n,y,not rocky,sand and organic matter,a,n,NA,0,0,NA,0,NA,0,5.180670749,1.88,Present,5.180670749,0.471,Present,NA,0,0,5.496679496,1.41,Present,NA,0,0,NA,0,0,0.397535387,NA,0,1.013777772,2.35,Present,NA,0,0,0,Present,116,N,N,P,P,0.053244811,10.90088906,6.856748451,15.68979967,27.7786725,38.57274326,0.55412575,2.124092649,7.030113177,4.74130962,5.874090542,20.65683104,61.51576395
25,3.298044843,8.15,3.085647288,7.64,0,23.1,17.5,0.948901761,NA,present,0.4572,0.849553509,0.0508,1.068787498,0,1.207967071,0,1.226977815,0,1.267441049,20.87268519,0.2794,15.025,1.003069625,2.2606,16.05532407,0.711315753,2.1844,19.89212963,0.888654575,y,y,n,y,n,y,not rocky,sand and organic matter,a,n,NA,0,0,NA,0,NA,0,5.180670749,1.88,Present,5.180670749,0.471,Present,NA,0,0,5.496679496,1.41,Present,NA,0,0,NA,0,0,0.397535387,NA,0,1.013777772,2.35,Present,NA,0,0,0,Present,116,N,N,P,N,0.053244811,10.90088906,6.856748451,15.68979967,27.7786725,38.57274326,0.55412575,2.124092649,7.030113177,4.74130962,5.874090542,20.65683104,61.51576395
33,2.911902996,8.22,3.099335278,8.05,0.1,26.7,18.6,0.838849091,0,absent,0.0508,0.603285894,0,1.005999721,0,0.830019534,0,0.964490024,3.7592,0.677410353,21.52314815,1.0414,23.82361111,0.726942933,1.8796,22.10601852,0.700554625,3.4544,22.6037037,0.928038231,y,y,n,y,n,y,not rocky,sand and organic matter,a,n,NA,0,0,NA,0,NA,0,5.180670749,1.88,Present,5.180670749,0.471,Present,NA,0,0,5.496679496,1.41,Present,NA,0,0,NA,0,0,0.397535387,NA,0,1.013777772,2.35,Present,NA,0,0,0,Present,116,N,N,N,N,0.053244811,10.90088906,6.856748451,15.68979967,27.7786725,38.57274326,0.55412575,2.124092649,7.030113177,4.74130962,5.874090542,20.65683104,61.51576395
30,2.991403303,8.33,2.644438589,9.44,0.6,23.9,24.2,0.746634199,0.1,present,1.1684,0.641307381,0.508,0.702176643,0,0.988907493,0,1.208664713,0,1.258371704,23.49305556,5.334,23.55972222,0.75781359,1.5748,20.48611111,0.865634157,5.1562,20.89791667,0.766760848,n,y,y,y,y,n,rocky,fine gravel,a,n,NA,0,0,2.825341026,Present,3.572340922,Present,0.862637946,1.63,Present,0.862637946,1.53,Present,NA,0,0,22.19621713,0.0957,Present,NA,0,0,NA,0,0,0.891907522,NA,0,3.767061459,0.478,Present,1.291595223,0.191,Present,3.784899069,Present,132,N,N,N,N,0.247305556,5.898127426,3.701485363,44.68237077,10.52184943,34.40917035,0.031648508,10.45765437,4.232968111,2.370204034,43.39231097,7.066475667,42.61282538
34,2.058805487,8.58,2.598790507,10.37,0.9,23.5,20.8,1.025305865,0.15,present,0,0.786765732,0,0.412655225,1.4732,0.474919771,0.8128,0.61619227,0,0.837868006,19.81018519,3.7846,20.7837963,0.336428972,2.9972,22.70763889,0.750030231,7.5692,21.24236111,0.645719967,n,y,y,y,y,n,rocky,fine gravel,a,n,NA,0,0,2.825341026,Present,3.572340922,Present,0.862637946,1.63,Present,0.862637946,1.53,Present,NA,0,0,22.19621713,0.0957,Present,NA,0,0,NA,0,0,0.891907522,NA,0,3.767061459,0.478,Present,1.291595223,0.191,Present,3.784899069,Present,132,N,N,N,N,0.247305556,5.898127426,3.701485363,44.68237077,10.52184943,34.40917035,0.031648508,10.45765437,4.232968111,2.370204034,43.39231097,7.066475667,42.61282538
37,2.836767047,8.24,2.605305046,8.86,0.9,20.8,16.4,0.804139432,0.05,present,0,0.436723873,3.0988,0.203885866,2.1844,0.289347007,0,0.343239849,0,0.554450956,19.0162037,0,24.31990741,0.683479838,1.016,21.58356481,0.665655086,5.2578,21.07777778,0.535126273,n,y,y,y,y,n,rocky,fine gravel,a,n,NA,0,0,2.825341026,Present,3.572340922,Present,0.862637946,1.63,Present,0.862637946,1.53,Present,NA,0,0,22.19621713,0.0957,Present,NA,0,0,NA,0,0,0.891907522,NA,0,3.767061459,0.478,Present,1.291595223,0.191,Present,3.784899069,Present,132,N,N,N,N,0.247305556,5.898127426,3.701485363,44.68237077,10.52184943,34.40917035,0.031648508,10.45765437,4.232968111,2.370204034,43.39231097,7.066475667,42.61282538
22,1.787460475,8.32,2.880241776,10.44,0.3,23.2,19.4,0.176091259,0.95,present,0,0.20179294,0,0.227256872,0,0.212257569,0,0.409341426,0,0.325566253,23.90972222,0.9906,16.55648148,0.200725287,3.2766,14.79375,0.342434878,2.6162,15.75208333,0.535570813,n,n,n,y,y,n,rocky,cobble or bigger,p,y,NA,0,0,3.954240401,Present,NA,0,6.204618615,0.892,Present,6.204618615,0.892,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,NA,0,NA,0,0,NA,0,0,9.361662742,Present,90.9,N,N,N,N,0.001204323,5.54624064,1.141965562,1.830035273,64.64677215,26.76754431,0.064430778,3.363715212,7.660301195,0.447135538,0.960513378,17.06308544,73.86896445
25,2.267171728,8.37,2.942999593,9.52,0.2,20.3,22,0.025305865,1,present,0.3556,0.646016464,0,0.839960932,0,0.886005302,0,0.788335426,0,0.99134924,22.67361111,0.2794,19.53333333,0.76063904,0.7112,17.6875,0.365576906,0.4318,20.05717593,0.279315642,n,n,n,y,y,n,rocky,cobble or bigger,p,y,NA,0,0,3.954240401,Present,NA,0,6.204618615,0.892,Present,6.204618615,0.892,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,NA,0,NA,0,0,NA,0,0,9.361662742,Present,90.9,N,N,N,N,0.001204323,5.54624064,1.141965562,1.830035273,64.64677215,26.76754431,0.064430778,3.363715212,7.660301195,0.447135538,0.960513378,17.06308544,73.86896445
30,2.219584526,NA,2.860936621,8.8,0.2,24.5,22.5,0.697229343,0.125,present,0.9144,0.519917678,1.651,0.242604995,1.2192,0.486082043,0.0254,0.645144412,1.2192,0.418759593,21.71527778,0.9906,21.88333333,0.562718013,0,22.74143519,0.827438259,2.8956,24.46527778,0.700275569,n,n,n,y,y,n,rocky,cobble or bigger,p,y,NA,0,0,3.954240401,Present,NA,0,6.204618615,0.892,Present,6.204618615,0.892,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0,NA,0,NA,0,0,NA,0,0,9.361662742,Present,90.9,N,N,N,N,0.001204323,5.54624064,1.141965562,1.830035273,64.64677215,26.76754431,0.064430778,3.363715212,7.660301195,0.447135538,0.960513378,17.06308544,73.86896445
22,2.210586025,7.99,2.716003344,7.38,0.06,26.4,24.1,0.828659897,0.025,present,0,1.061287847,0,1.019429329,0,0.514685363,0,0.696769918,0,0.9773964,20.84953704,1.7272,17.175,0.80385796,2.667,14.67939815,0.708978652,1.9558,17.07824074,0.760080926,n,n,n,y,y,n,rocky,fine gravel,p,y,NA,0,0,9.019696838,Present,0.135840455,Present,4.098998957,0.962,Present,4.098998957,0.962,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0.135840455,NA,0,NA,0,0,NA,0,0,0.135840455,Present,96,N,N,N,N,2.648425903,7.216831632,5.912964735,13.26199796,19.28557646,51.2449302,1.133812296,4.157846614,4.191801059,3.000738643,0.914071156,7.155607534,70.77742213
43,2.688775655,8.21,2.934498451,10.57,0.2,6,6.3,1.348304863,0,absent,1.778,0.169003767,0,0.065403935,0,0.186968048,0.0254,0.282370587,0,0.305741593,6.875,0.4572,7.107407407,0.281707828,4.0132,15.24444444,0.290585322,4.699,14.49560185,0.295416492,n,n,n,y,y,n,rocky,fine gravel,p,y,NA,0,0,9.019696838,Present,0.135840455,Present,4.098998957,0.962,Present,4.098998957,0.962,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0.135840455,NA,0,NA,0,0,NA,0,0,0.135840455,Present,96,N,P,N,N,2.648425903,7.216831632,5.912964735,13.26199796,19.28557646,51.2449302,1.133812296,4.157846614,4.191801059,3.000738643,0.914071156,7.155607534,70.77742213
20,2.325104983,7.69,3.205475037,6.84,0.3,16.7,16,0.305351369,NA,NA,0.4572,0.853739361,0,0.953850984,0.0254,0.553753314,0,0.727989396,0.0254,0.479105623,19.63425926,0.1016,16.02916667,0.825729036,2.9464,12.17106481,0.618529371,4.1148,5.113425926,0.567706153,n,y,y,y,y,n,not rocky,sand and organic matter,a,y,NA,0,0,4.204100027,Present,4.429975509,Present,5.407556592,0.722,Present,5.407556592,0.722,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0.015891257,NA,0,NA,0,0,NA,0,0,3.142613257,Present,106,N,N,N,N,0.072936302,6.907467478,3.499110777,10.17039563,57.10884716,22.20915956,0.377291656,5.532816075,8.308740585,1.457333956,10.95792076,24.78379271,54.26660438
24,2.41713941,8.05,1.261500773,8.13,0.2,21.5,15.5,0.6599162,0.9,present,0,1.036870378,0,1.020301381,0,0.622819869,0,0.968850286,0,0.854088182,16.58796296,2.413,14.50509259,0.522533836,0.127,22.33425926,0.880179992,2.8956,16.31875,0.710513464,n,y,y,y,y,n,not rocky,sand and organic matter,a,y,NA,0,0,4.204100027,Present,4.429975509,Present,5.407556592,0.722,Present,5.407556592,0.722,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0.015891257,NA,0,NA,0,0,NA,0,0,3.142613257,Present,106,N,N,N,N,0.072936302,6.907467478,3.499110777,10.17039563,57.10884716,22.20915956,0.377291656,5.532816075,8.308740585,1.457333956,10.95792076,24.78379271,54.26660438
33,2.537567257,8.2,3.290924559,7.61,0.1,19.5,18.2,0.890979597,0.025,present,0.4064,0.182433375,0,0.767406167,0,0.803160318,0,0.66206223,0,0.74717455,21.11342593,3.4036,24.25972222,0.595437422,1.2446,22.03148148,0.567514302,4.826,22.86087963,0.633389145,n,y,y,y,y,n,not rocky,sand and organic matter,a,y,NA,0,0,4.204100027,Present,4.429975509,Present,5.407556592,0.722,Present,5.407556592,0.722,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,0.015891257,NA,0,NA,0,0,NA,0,0,3.142613257,Present,106,N,N,N,N,0.072936302,6.907467478,3.499110777,10.17039563,57.10884716,22.20915956,0.377291656,5.532816075,8.308740585,1.457333956,10.95792076,24.78379271,54.26660438
21,2.304059466,7.77,2.969415912,8.46,NA,15.5,13.6,0.51054501,0.75,present,0.9906,0.319345612,0.3302,1.001116227,0.0762,0.541544579,0.889,0.489744663,0.254,0.958211246,12.81712963,1.0922,13.55185185,0.798346589,0.635,12.22962963,0.747976838,2.2606,10.2212963,0.64826636,y,n,n,n,n,n,rocky,cobble or bigger,p,n,NA,0,0,4.830873897,Present,NA,0,0.175733352,0.563,Present,NA,0,0,NA,0,0,0.175733352,0.563,Present,NA,0,0,NA,0,0,0.100733352,4.819232358,Present,NA,0,0,1.828725459,0.563,Present,NA,0,225,N,N,N,N,0.601501814,6.628808703,6.649289948,21.08792059,7.629155806,56.51379035,0.847978032,1.776586503,7.453434339,4.595064235,14.25475419,3.145378578,69.75184505
41,2.310905629,7.88,2.937517892,6.8,0.2,20,18.8,0.700703717,0,absent,0.127,0.370099065,0,0.575903446,0,0.427305707,0.0508,0.094356076,2.6162,0.307485698,23.37962963,3.2766,13.5712963,0.236256453,5.3848,15.77407407,0.477814985,0.1016,19.85347222,0.569694433,y,n,n,n,n,n,rocky,cobble or bigger,p,n,NA,0,0,4.830873897,Present,NA,0,0.175733352,0.563,Present,NA,0,0,NA,0,0,0.175733352,0.563,Present,NA,0,0,NA,0,0,0.100733352,4.819232358,Present,NA,0,0,1.828725459,0.563,Present,NA,0,225,N,N,N,N,0.601501814,6.628808703,6.649289948,21.08792059,7.629155806,56.51379035,0.847978032,1.776586503,7.453434339,4.595064235,14.25475419,3.145378578,69.75184505
25,1.843232778,7.61,3.075546961,9.33,0.1,20.7,13.2,0.064457989,1,present,0.2286,0.837344775,0,0.86054137,0,1.117273615,0,1.160004186,0,1.107157807,20.8912037,0.0508,19.52777778,0.936863402,1.0668,17.61203704,0.636232036,1.524,19.9787037,0.845140924,n,n,n,y,n,n,rocky,fine gravel,p,n,NA,0,0,NA,0,NA,0,5.223151846,0.925,Present,5.223151846,0.925,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,1.119663697,NA,0,11.99165989,0.308,Present,NA,0,0,NA,0,81.1,N,N,N,N,0.146277772,4.462736189,0.75649085,12.665789,66.48535446,15.47197456,0.155218835,3.242733433,5.598925694,0.894359893,15.38719785,58.07848403,20.03297523
30,2.415474168,7.33,3.107888025,8.77,0.05,21.5,12.3,0.334453751,0.9,present,0.3048,0.706885726,0.889,0.688223804,0,1.015243477,0,1.015592298,0,1.065473699,23.71759259,0.9906,24.69537037,0.89462118,1.5494,22.39768519,1.018138691,1.9812,22.24884259,0.799619785,n,n,n,y,n,n,rocky,fine gravel,p,n,NA,0,0,NA,0,NA,0,5.223151846,0.925,Present,5.223151846,0.925,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,1.119663697,NA,0,11.99165989,0.308,Present,NA,0,0,NA,0,81.1,N,N,N,N,0.146277772,4.462736189,0.75649085,12.665789,66.48535446,15.47197456,0.155218835,3.242733433,5.598925694,0.894359893,15.38719785,58.07848403,20.03297523
34,1.994756945,7.86,3.026533265,10.28,0.1,24.2,14.5,0.056904851,1,present,0,0.561252965,0,0.400795312,0.7112,0.394865355,0.889,0.565613227,0,0.727640575,20.43518519,2.4384,20.63148148,0.482663597,1.5748,23.24444444,0.624023301,9.8298,21.69560185,0.628383564,n,n,n,y,n,n,rocky,fine gravel,p,n,NA,0,0,NA,0,NA,0,5.223151846,0.925,Present,5.223151846,0.925,Present,NA,0,0,NA,0,0,NA,0,0,NA,0,0,1.119663697,NA,0,11.99165989,0.308,Present,NA,0,0,NA,0,81.1,N,N,N,N,0.146277772,4.462736189,0.75649085,12.665789,66.48535446,15.47197456,0.155218835,3.242733433,5.598925694,0.894359893,15.38719785,58.07848403,20.03297523
